,AAA_10Y_Spread,BAA_10Y_Spread,^VIX,^GSPC,YieldCurveSlope,Unemployment,Inflation,GDP_Growth,Corporate_Leverage
1972-10-01,0.007299999999999987,0.015799999999999995,,,,5.6,0.002375296912114022,0.029706345897846376,0.039150921065021604
1972-11-01,0.00839999999999999,0.01709999999999999,,,,5.3,0.004739336492890933,0.03199121576328142,0.0342509123597193
1972-12-01,0.007199999999999998,0.015699999999999992,,,,5.2,0.002358490566037874,0.03427608562871646,0.029350903654416984
1973-01-01,0.006900000000000003,0.014399999999999996,,,,4.9,0.004705882352941337,0.036560955494151504,0.024450894949114677
1973-02-01,0.0058,0.013299999999999992,,,,5.0,0.007025761124121788,0.0331815357806052,0.02642046834084044
1973-03-01,0.0058000000000000135,0.013200000000000003,,,,4.9,0.009302325581395321,0.029802116067058886,0.028390041732566207
1973-04-01,0.0059000000000000025,0.014200000000000004,,,,5.0,0.00691244239631339,0.026422696353512576,0.030359615124291972
1973-05-01,0.004400000000000015,0.012100000000000014,,,,4.9,0.004576659038901587,0.022318712824612286,0.028958697881558065
1973-06-01,0.004699999999999996,0.012300000000000005,,,,4.9,0.006833712984054774,0.018214729295711996,0.027557780638824154
1973-07-01,0.0031999999999999945,0.011099999999999999,,,,4.8,0.0,0.014110745766811705,0.026156863396090246
1973-08-01,0.002799999999999983,0.011299999999999977,,,,4.8,0.018099547511312153,0.019276014672412467,0.027220469396333307
1973-09-01,0.005399999999999988,0.015399999999999997,,,,4.8,0.004444444444444473,0.02444128357801323,0.028284075396576364
1973-10-01,0.008099999999999996,0.016200000000000006,,,,4.6,0.008849557522123908,0.02960655248361399,0.029347681396819425
1973-11-01,0.009400000000000006,0.0169,,,,4.8,0.006578947368421018,0.02310650907307991,0.024694203388532527
1973-12-01,0.009399999999999992,0.0174,,,,4.9,0.008714596949890963,0.01660646566254583,0.02004072538024563
1974-01-01,0.00839999999999999,0.014899999999999997,,,,5.1,0.010799136069114423,0.010106422252011749,0.015387247371958734
1974-02-01,0.008900000000000005,0.015699999999999992,,,,5.2,0.010683760683760646,0.015421172940882261,0.021011533062646803
1974-03-01,0.008000000000000007,0.014100000000000001,,,,5.1,0.010570824524312794,0.020735923629752774,0.026635818753334872
1974-04-01,0.007400000000000004,0.013599999999999987,,,,5.1,0.006276150627615218,0.02605067431862329,0.03226010444402294
1974-05-01,0.00789999999999999,0.014700000000000005,,,,5.1,0.01039501039501034,0.023896289000862492,0.030722516734930094
1974-06-01,0.009300000000000017,0.017299999999999996,,,,5.4,0.008230452674897082,0.021741903683101693,0.029184929025837247
1974-07-01,0.009099999999999997,0.016700000000000007,,,,5.5,0.006122448979591688,0.019587518365340895,0.0276473413167444
1974-08-01,0.009600000000000011,0.01730000000000001,,,,5.5,0.012170385395537497,0.021531067612723238,0.026975996906004312
1974-09-01,0.01200000000000001,0.021400000000000016,,,,5.9,0.014028056112224574,0.023474616860105584,0.02630465249526422
1974-10-01,0.01369999999999999,0.025800000000000003,,,,6.0,0.007905138339920903,0.025418166107487927,0.02563330808452413
1974-11-01,0.012100000000000014,0.029200000000000004,,,,6.6,0.009803921568627416,0.020370506224753077,0.020883829978517083
1974-12-01,0.014600000000000016,0.032000000000000015,,,,7.2,0.007766990291262044,0.015322846342018229,0.016134351872510035
1975-01-01,0.013300000000000006,0.033100000000000004,,,,8.1,0.007707129094412402,0.01027518645928338,0.01138487376650299
1975-02-01,0.012300000000000005,0.032600000000000004,,,,8.1,0.005736137667304186,0.0142210886016562,0.014725600348672726
1975-03-01,0.009399999999999992,0.027499999999999997,,,,8.6,0.0038022813688212143,0.01816699074402902,0.018066326930842463
1975-04-01,0.007199999999999998,0.023500000000000007,,,,8.8,0.0037878787878788955,0.022112892886401836,0.021407053513012197
1975-05-01,0.008400000000000005,0.02629999999999999,,,,9.0,0.0018867924528302993,0.026439297142090885,0.02063229419934191
1975-06-01,0.009099999999999997,0.027599999999999986,,,,8.8,0.007532956685499137,0.030765701397779933,0.01985753488567162
1975-07-01,0.0077999999999999875,0.024900000000000005,,,,8.6,0.009345794392523255,0.035092105653468986,0.01908277557200133
1975-08-01,0.005499999999999991,0.02189999999999999,,,,8.4,0.0037037037037037646,0.03353440092657486,0.023744507908955475
1975-09-01,0.005199999999999996,0.0218,,,,8.4,0.007380073800737907,0.03197669619968072,0.02840624024590962
1975-10-01,0.007199999999999998,0.02479999999999999,,,,8.4,0.005494505494505475,0.030418991472786594,0.03306797258286376
1975-11-01,0.007299999999999987,0.025099999999999997,,,,8.3,0.007285974499089187,0.031376873326855646,0.028559481217681038
1975-12-01,0.00789999999999999,0.025599999999999998,,,,8.2,0.005424954792043524,0.03233475518092469,0.024050989852498317
1976-01-01,0.008599999999999997,0.0267,,,,7.9,0.003597122302158251,0.033292637034993744,0.019542498487315596
1976-02-01,0.0076000000000000095,0.024500000000000008,,,,7.7,0.0017921146953405742,0.028025948704174446,0.022832839685650086
1976-03-01,0.00789999999999999,0.02389999999999999,,,,7.6,0.0017889087656530744,0.02275926037335515,0.026123180883984576
1976-04-01,0.008400000000000005,0.023799999999999988,,,,7.7,0.0017857142857142794,0.017492572042535848,0.029413522082319066
1976-05-01,0.0068000000000000005,0.019599999999999992,,,,7.4,0.005347593582887722,0.017820797767964747,0.027987106266763446
1976-06-01,0.007599999999999996,0.0203,,,0.008000000000000007,7.6,0.005319148936170359,0.018149023493393646,0.02656069045120783
1976-07-01,0.007300000000000015,0.019900000000000015,,,0.009800000000000003,7.8,0.005291005291005346,0.018477249218822545,0.02513427463565221
1976-08-01,0.0068000000000000005,0.01870000000000001,,,0.011399999999999993,7.8,0.0052631578947368585,0.02074886374436528,0.02794861610118223
1976-09-01,0.007900000000000018,0.018100000000000005,,,0.011700000000000002,7.6,0.00523560209424101,0.023020478269908013,0.03076295756671225
1976-10-01,0.009099999999999997,0.018799999999999997,,,0.014299999999999993,7.7,0.005208333333333259,0.02529209279545075,0.03357729903224227
1976-11-01,0.009599999999999997,0.0194,,,0.014800000000000008,7.8,0.003454231433505983,0.02623184083726719,0.029110608811264854
1976-12-01,0.011100000000000013,0.022499999999999992,,,0.014899999999999997,7.8,0.005163511187607606,0.027171588879083625,0.024643918590287438
1977-01-01,0.007500000000000007,0.01870000000000001,,,0.013099999999999994,7.5,0.005136986301369939,0.028111336920900065,0.02017722836931002
1977-02-01,0.006499999999999992,0.017299999999999996,,,0.012999999999999998,7.6,0.010221465076660996,0.030015050072569993,0.02413872642569929
1977-03-01,0.006400000000000003,0.01659999999999999,,,0.013700000000000004,7.4,0.005059021922428464,0.03191876322423992,0.028100224482088564
1977-04-01,0.006699999999999984,0.017,,,0.014100000000000001,7.2,0.006711409395973034,0.03382247637590985,0.03206172253847783
1977-05-01,0.0059000000000000025,0.0155,,,0.0121,7.0,0.0033333333333334103,0.032692086917439855,0.03269358982537588
1977-06-01,0.006699999999999998,0.016299999999999995,,,0.011500000000000003,7.2,0.004983388704318914,0.03156169745896986,0.033325457112273936
1977-07-01,0.006099999999999994,0.015399999999999983,,,0.010600000000000012,6.9,0.0049586776859502635,0.030431308000499868,0.033957324399171984
1977-08-01,0.0058,0.01419999999999999,,,0.007900000000000004,7.0,0.00493421052631593,0.027493515173033556,0.03607804825895333
1977-09-01,0.0058,0.014600000000000016,,,0.0063,6.8,0.003273322422258529,0.024555722345567244,0.03819877211873468
1977-10-01,0.005199999999999996,0.013700000000000018,,,0.0040999999999999925,6.8,0.004893964110930016,0.02161792951810093,0.04031949597851603
1977-11-01,0.0049999999999999906,0.01369999999999999,,,0.004400000000000015,6.8,0.006493506493506551,0.020340048859627924,0.03545922381127883
1977-12-01,0.0049999999999999906,0.012999999999999998,,,0.005100000000000007,6.4,0.004838709677419395,0.019062168201154917,0.030598951644041618
1978-01-01,0.004500000000000004,0.0121,,,0.004699999999999996,6.4,0.006420545746388617,0.01778428754268191,0.025738679476804416
1978-02-01,0.004400000000000015,0.011700000000000002,,,0.004599999999999993,6.3,0.004784688995215225,0.03135793798916442,0.030155351556895898
1978-03-01,0.004300000000000026,0.011800000000000019,,,0.004599999999999979,6.3,0.006349206349206327,0.04493158843564693,0.03457202363698738
1978-04-01,0.004100000000000006,0.011700000000000002,,,0.004100000000000006,6.1,0.007886435331230235,0.05850523888212944,0.03898869571707886
1978-05-01,0.0034000000000000002,0.011400000000000007,,,0.0033999999999999864,6.0,0.009389671361502261,0.048070099554105385,0.03734265977854719
1978-06-01,0.002999999999999989,0.011399999999999993,,,0.0022000000000000075,5.9,0.007751937984496138,0.03763496022608133,0.03569662384001552
1978-07-01,0.0023999999999999994,0.009599999999999997,,,0.0015000000000000013,6.2,0.007692307692307665,0.02719982089805728,0.03405058790148385
1978-08-01,0.002799999999999983,0.010700000000000001,,,0.00040000000000001146,5.9,0.006106870229007688,0.029531152377102538,0.035985093474419104
1978-09-01,0.002699999999999994,0.010000000000000009,,,-0.0015000000000000013,6.0,0.009104704097116834,0.031862483856147795,0.03791959904735435
1978-10-01,0.0025000000000000022,0.009499999999999995,,,-0.0020999999999999908,5.8,0.009022556390977376,0.034193815335193056,0.0398541046202896
1978-11-01,0.0021999999999999797,0.010199999999999987,,,-0.006099999999999994,5.9,0.005961251862891315,0.02947896429591168,0.03419469431136705
1978-12-01,0.0015000000000000013,0.009299999999999989,,,-0.007100000000000009,6.0,0.005925925925926112,0.024764113256630305,0.028535284002444504
1979-01-01,0.0015000000000000013,0.010300000000000004,,,-0.007599999999999996,5.9,0.008836524300441795,0.02004926221734893,0.022875873693521953
1979-02-01,0.0016000000000000042,0.009800000000000003,,,-0.006200000000000011,5.9,0.010218978102189746,0.021893674768688937,0.02691938965647811
1979-03-01,0.0025000000000000022,0.011400000000000007,,,-0.006699999999999998,5.8,0.010115606936416333,0.02373808732002895,0.030962905619434267
1979-04-01,0.0020000000000000157,0.01150000000000001,,,-0.006000000000000005,5.8,0.010014306151645114,0.025582499871368958,0.03500642158239042
